0.000000000000000000e+00
1.815788507461547852e+00
1.609676003456115723e+00
1.676075339317321777e+00
1.485341429710388184e+00
1.520485758781433105e+00
1.509411573410034180e+00
1.556357145309448242e+00
1.394337058067321777e+00
1.487141847610473633e+00
1.394000172615051270e+00
1.356953263282775879e+00
1.417747139930725098e+00
1.427503943443298340e+00
1.389151930809020996e+00
1.371677637100219727e+00
1.410293698310852051e+00
1.435147881507873535e+00
1.335793852806091309e+00
1.294791221618652344e+00
1.340402603149414062e+00
1.283177733421325684e+00
1.437351465225219727e+00
1.410040974617004395e+00
1.466447234153747559e+00
1.414527893066406250e+00
1.338129043579101562e+00
1.430832386016845703e+00
1.277139306068420410e+00
1.384467720985412598e+00
1.351411938667297363e+00
1.419475197792053223e+00
1.272244215011596680e+00
1.302361488342285156e+00
1.364008784294128418e+00
1.365933775901794434e+00
1.402886748313903809e+00
1.396486759185791016e+00
1.453925013542175293e+00
1.396293997764587402e+00
1.327230453491210938e+00
1.494794487953186035e+00
1.237929344177246094e+00
1.278060436248779297e+00
1.365422487258911133e+00
1.313799142837524414e+00
1.313374161720275879e+00
1.323591232299804688e+00
1.367108702659606934e+00
1.292148947715759277e+00
1.245701313018798828e+00
1.374516248703002930e+00
1.291167378425598145e+00
1.309590816497802734e+00
1.346205472946166992e+00
1.309772253036499023e+00
1.307087182998657227e+00
1.350138664245605469e+00
1.191370606422424316e+00
1.288748621940612793e+00
1.361100792884826660e+00
1.345662117004394531e+00
1.240145206451416016e+00
1.288237929344177246e+00
1.336400747299194336e+00
1.321363091468811035e+00
1.341687917709350586e+00
1.301870822906494141e+00
1.298561215400695801e+00
1.269374847412109375e+00
1.286101222038269043e+00
1.235460519790649414e+00
1.332608103752136230e+00
1.256069779396057129e+00
1.223642110824584961e+00
1.293301701545715332e+00
1.225087165832519531e+00
1.233308315277099609e+00
1.344540834426879883e+00
1.268648147583007812e+00
1.310515880584716797e+00
1.274619221687316895e+00
1.270431399345397949e+00
1.188050866127014160e+00
1.236644387245178223e+00
1.340135097503662109e+00
1.282809019088745117e+00
1.313772082328796387e+00
1.275158047676086426e+00
1.232532858848571777e+00
1.237062811851501465e+00
1.259026169776916504e+00
1.256012201309204102e+00
1.298152565956115723e+00
1.172031998634338379e+00
1.209531068801879883e+00
1.237353682518005371e+00
1.311195135116577148e+00
1.199024677276611328e+00
1.230419039726257324e+00
1.223734736442565918e+00
1.255566835403442383e+00
1.177197694778442383e+00
1.158406019210815430e+00
1.333855271339416504e+00
1.311877727508544922e+00
1.518991470336914062e+00
1.087900638580322266e+00
1.199312686920166016e+00
1.262206435203552246e+00
1.153621077537536621e+00
1.279143571853637695e+00
1.186594605445861816e+00
1.083356738090515137e+00
1.211662173271179199e+00
1.174152612686157227e+00
1.162313461303710938e+00
1.128873825073242188e+00
1.209358811378479004e+00
1.176193714141845703e+00
1.224952220916748047e+00
1.211060762405395508e+00
1.288916110992431641e+00
1.210920929908752441e+00
1.181860327720642090e+00
1.118716359138488770e+00
1.158601880073547363e+00
1.152119278907775879e+00
1.139673113822937012e+00
1.234751701354980469e+00
1.113382816314697266e+00
1.144015192985534668e+00
1.026008129119873047e+00
1.067262291908264160e+00
1.159256458282470703e+00
1.169432997703552246e+00
1.126870036125183105e+00
1.032500386238098145e+00
1.116566538810729980e+00
1.106084704399108887e+00
1.078018665313720703e+00
1.096218585968017578e+00
1.110947608947753906e+00
